CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 8201.320312 1659348297.9351
MEM 8201.320312 1659348298.0354
MEM 8201.320312 1659348298.1357
MEM 8201.320312 1659348298.2360
MEM 8201.320312 1659348298.3363
MEM 8201.320312 1659348298.4366
MEM 8201.320312 1659348298.5369
MEM 8201.320312 1659348298.6371
MEM 8201.320312 1659348298.7375
MEM 8201.320312 1659348298.8378
MEM 8201.320312 1659348298.9381
MEM 8201.320312 1659348299.0384
MEM 8201.320312 1659348299.1387
MEM 8201.320312 1659348299.2390
MEM 8201.320312 1659348299.3393
MEM 8201.320312 1659348299.4396
MEM 8201.320312 1659348299.5399
MEM 8201.320312 1659348299.6401
MEM 8201.320312 1659348299.7405
MEM 8201.320312 1659348299.8408
MEM 8201.320312 1659348299.9411
MEM 8201.320312 1659348300.0414
MEM 8201.320312 1659348300.1418
MEM 8201.320312 1659348300.2421
MEM 8201.320312 1659348300.3425
MEM 8201.320312 1659348300.4428
MEM 8201.320312 1659348300.5430
MEM 8201.320312 1659348300.6434
MEM 8201.320312 1659348300.7437
MEM 8201.320312 1659348300.8440
MEM 8201.320312 1659348300.9444
MEM 8201.320312 1659348301.0447
MEM 8201.320312 1659348301.1450
MEM 8201.320312 1659348301.2453
MEM 8201.320312 1659348301.3457
MEM 8201.320312 1659348301.4460
MEM 8201.320312 1659348301.5463
MEM 8201.320312 1659348301.6467
MEM 8201.320312 1659348301.7470
MEM 8201.320312 1659348301.8473
MEM 8201.320312 1659348301.9476
MEM 8201.320312 1659348302.0479
MEM 8201.320312 1659348302.1482
MEM 8201.320312 1659348302.2485
MEM 8201.320312 1659348302.3488
MEM 8201.320312 1659348302.4492
MEM 8201.320312 1659348302.5494
MEM 8201.320312 1659348302.6497
MEM 8201.320312 1659348302.7500
MEM 8201.320312 1659348302.8503
MEM 8201.320312 1659348302.9507
MEM 8201.320312 1659348303.0510
MEM 8201.320312 1659348303.1513
MEM 8201.320312 1659348303.2517
MEM 8201.320312 1659348303.3519
MEM 8201.320312 1659348303.4522
MEM 8201.320312 1659348303.5525
MEM 8338.199219 1659348303.6529
MEM 8603.230469 1659348303.7532
MEM 8868.519531 1659348303.8535
MEM 9131.746094 1659348303.9539
MEM 9392.910156 1659348304.0542
MEM 9660.519531 1659348304.1545
MEM 9927.097656 1659348304.2549
MEM 10197.800781 1659348304.3552
MEM 10466.699219 1659348304.4556
MEM 10722.054688 1659348304.5560
MEM 10981.671875 1659348304.6563
MEM 11232.773438 1659348304.7567
MEM 11477.953125 1659348304.8570
MEM 11721.507812 1659348304.9573
MEM 11998.425781 1659348305.0577
MEM 12232.003906 1659348305.1580
MEM 8498.406250 1659348305.2583
MEM 9182.406250 1659348305.3587
MEM 9870.406250 1659348305.4591
MEM 10318.406250 1659348305.5594
MEM 10726.406250 1659348305.6598
MEM 11124.406250 1659348305.7601
MEM 11530.406250 1659348305.8604
MEM 11930.406250 1659348305.9608
MEM 11043.820312 1659348306.0611
MEM 5408.187500 1659348306.1614
MEM 4101.976562 1659348306.2618
MEM 4101.976562 1659348306.3621
MEM 4101.976562 1659348306.4625
MEM 4101.976562 1659348306.5628
MEM 4101.976562 1659348306.6632
MEM 4101.976562 1659348306.7636
MEM 4101.976562 1659348306.8640
MEM 4101.976562 1659348306.9643
MEM 4101.976562 1659348307.0648
MEM 4101.976562 1659348307.1651
MEM 4101.976562 1659348307.2656
MEM 4101.976562 1659348307.3659
MEM 4101.976562 1659348307.4662
MEM 4101.976562 1659348307.5665
MEM 4101.976562 1659348307.6669
MEM 4101.976562 1659348307.7672
MEM 4101.976562 1659348307.8675
MEM 4101.976562 1659348307.9679
MEM 4101.976562 1659348308.0682
MEM 4101.976562 1659348308.1686
MEM 4101.976562 1659348308.2689
MEM 4101.976562 1659348308.3692
MEM 4101.976562 1659348308.4696
MEM 4101.976562 1659348308.5700
MEM 4101.976562 1659348308.6703
MEM 4101.976562 1659348308.7706
MEM 4101.976562 1659348308.8711
MEM 4101.976562 1659348308.9718
MEM 4101.976562 1659348309.0726
MEM 4101.976562 1659348309.1730
MEM 4101.976562 1659348309.2734
MEM 4101.976562 1659348309.3738
MEM 4101.976562 1659348309.4741
MEM 4101.976562 1659348309.5744
MEM 4101.976562 1659348309.6747
MEM 4101.976562 1659348309.7751
MEM 4101.976562 1659348309.8754
MEM 4101.976562 1659348309.9757
MEM 4101.976562 1659348310.0760
MEM 4101.976562 1659348310.1764
MEM 4101.976562 1659348310.2766
MEM 4101.976562 1659348310.3773
MEM 4101.976562 1659348310.4780
MEM 4101.976562 1659348310.5784
MEM 4101.976562 1659348310.6787
MEM 4101.976562 1659348310.7796
MEM 4101.976562 1659348310.8803
MEM 4101.976562 1659348310.9808
MEM 4101.976562 1659348311.0815
MEM 4101.976562 1659348311.1819
MEM 4101.976562 1659348311.2827
MEM 4101.976562 1659348311.3831
MEM 4101.976562 1659348311.4834
MEM 4101.976562 1659348311.5842
MEM 4101.976562 1659348311.6850
MEM 4101.976562 1659348311.7854
MEM 4101.976562 1659348311.8863
MEM 4101.976562 1659348311.9871
MEM 4101.976562 1659348312.0878
MEM 4101.976562 1659348312.1882
MEM 6.609375 1659348312.2886
MEM 6.609375 1659348312.3890
MEM 6.609375 1659348312.4893
MEM 6.609375 1659348312.5896
MEM 62.335938 1659348312.6900
MEM 144.453125 1659348312.7903
MEM 250.453125 1659348312.8907
MEM 794.453125 1659348312.9911
MEM 1298.453125 1659348313.0914
MEM 1456.453125 1659348313.1917
MEM 1598.453125 1659348313.2922
MEM 1746.453125 1659348313.3925
MEM 1844.453125 1659348313.4929
MEM 1938.453125 1659348313.5932
MEM 2056.453125 1659348313.6935
MEM 2252.453125 1659348313.7939
MEM 2388.453125 1659348313.8942
MEM 2540.453125 1659348313.9946
MEM 2816.453125 1659348314.0949
MEM 3390.453125 1659348314.1953
MEM 3846.453125 1659348314.2957
MEM 4222.460938 1659348314.3961
MEM 4688.460938 1659348314.4965
MEM 5016.460938 1659348314.5969
MEM 5626.460938 1659348314.6973
MEM 5942.460938 1659348314.7977
MEM 6264.460938 1659348314.8982
MEM 6596.460938 1659348314.9985
MEM 6882.796875 1659348315.0988
MEM 7121.531250 1659348315.1995
MEM 7352.531250 1659348315.2999
MEM 7615.500000 1659348315.4002
MEM 7884.398438 1659348315.5005
MEM 8156.906250 1659348315.6009
MEM 5234.453125 1659348315.7012
MEM 6708.453125 1659348315.8019
MEM 8194.453125 1659348315.9024
MEM 8198.453125 1659348316.0027
MEM 8198.453125 1659348316.1030
MEM 8198.453125 1659348316.2034
MEM 8198.453125 1659348316.3037
MEM 8198.453125 1659348316.4040
MEM 8198.453125 1659348316.5044
MEM 8198.453125 1659348316.6047
MEM 8198.453125 1659348316.7050
MEM 8198.453125 1659348316.8053
MEM 8198.453125 1659348316.9056
MEM 8198.453125 1659348317.0059
MEM 8198.453125 1659348317.1062
MEM 8198.453125 1659348317.2066
MEM 8198.453125 1659348317.3069
MEM 8198.453125 1659348317.4073
MEM 8198.453125 1659348317.5076
MEM 8198.453125 1659348317.6080
MEM 8198.453125 1659348317.7083
MEM 8198.453125 1659348317.8086
MEM 8198.453125 1659348317.9089
MEM 8198.453125 1659348318.0092
MEM 8198.453125 1659348318.1095
MEM 8198.453125 1659348318.2099
MEM 8198.453125 1659348318.3102
MEM 8198.453125 1659348318.4106
MEM 8198.453125 1659348318.5109
MEM 8198.453125 1659348318.6112
MEM 8198.453125 1659348318.7115
MEM 8198.453125 1659348318.8118
MEM 8198.453125 1659348318.9121
MEM 8198.453125 1659348319.0125
MEM 8198.453125 1659348319.1127
MEM 8198.453125 1659348319.2130
MEM 8198.453125 1659348319.3134
MEM 8198.453125 1659348319.4138
MEM 8198.453125 1659348319.5141
MEM 8198.453125 1659348319.6144
MEM 8198.453125 1659348319.7147
MEM 8198.453125 1659348319.8150
MEM 8198.453125 1659348319.9154
MEM 8198.453125 1659348320.0157
MEM 8198.453125 1659348320.1160
MEM 8198.453125 1659348320.2163
MEM 8198.453125 1659348320.3166
MEM 8198.453125 1659348320.4169
MEM 8198.453125 1659348320.5173
MEM 8198.453125 1659348320.6176
MEM 8198.453125 1659348320.7179
MEM 8198.453125 1659348320.8182
MEM 8198.453125 1659348320.9185
MEM 8198.453125 1659348321.0188
MEM 8198.453125 1659348321.1191
MEM 8198.453125 1659348321.2194
MEM 8198.453125 1659348321.3197
MEM 8198.453125 1659348321.4200
MEM 8198.453125 1659348321.5204
MEM 8198.453125 1659348321.6207
MEM 8198.453125 1659348321.7210
MEM 8198.453125 1659348321.8213
MEM 8198.453125 1659348321.9216
MEM 8198.453125 1659348322.0219
MEM 8198.453125 1659348322.1222
MEM 8198.453125 1659348322.2226
MEM 8198.453125 1659348322.3228
MEM 8198.453125 1659348322.4231
MEM 8198.453125 1659348322.5233
MEM 8198.453125 1659348322.6237
MEM 8198.453125 1659348322.7240
MEM 8198.453125 1659348322.8243
MEM 8319.347656 1659348322.9246
MEM 8582.832031 1659348323.0250
MEM 8844.769531 1659348323.1253
MEM 9104.644531 1659348323.2256
MEM 9365.550781 1659348323.3260
MEM 9631.613281 1659348323.4263
MEM 9899.222656 1659348323.5267
MEM 10163.738281 1659348323.6270
MEM 10421.292969 1659348323.7273
MEM 10665.316406 1659348323.8277
MEM 10925.191406 1659348323.9280
MEM 11186.222656 1659348324.0283
MEM 11446.035156 1659348324.1286
MEM 11698.152344 1659348324.2290
MEM 11954.933594 1659348324.3293
MEM 12106.722656 1659348324.4296
MEM 12080.406250 1659348324.5299
MEM 8507.496094 1659348324.6303
MEM 9187.496094 1659348324.7306
MEM 9871.496094 1659348324.8310
MEM 10299.496094 1659348324.9313
MEM 10705.496094 1659348325.0317
MEM 11111.496094 1659348325.1320
MEM 11521.496094 1659348325.2324
MEM 11923.496094 1659348325.3327
MEM 9784.425781 1659348325.4331
MEM 4120.550781 1659348325.5334
MEM 4101.066406 1659348325.6338
MEM 4101.066406 1659348325.7341
MEM 4101.066406 1659348325.8345
MEM 4101.066406 1659348325.9348
MEM 4101.066406 1659348326.0369
MEM 4101.066406 1659348326.1373
MEM 4101.066406 1659348326.2376
MEM 4101.066406 1659348326.3380
MEM 4101.066406 1659348326.4384
MEM 4101.066406 1659348326.5387
MEM 4101.066406 1659348326.6390
MEM 4101.066406 1659348326.7394
MEM 4101.066406 1659348326.8397
MEM 4101.066406 1659348326.9400
MEM 4101.066406 1659348327.0403
MEM 4101.066406 1659348327.1407
MEM 4101.066406 1659348327.2410
MEM 4101.066406 1659348327.3414
MEM 4101.066406 1659348327.4417
MEM 4101.066406 1659348327.5421
MEM 4101.066406 1659348327.6426
MEM 4101.066406 1659348327.7429
MEM 4101.066406 1659348327.8433
MEM 4101.066406 1659348327.9437
MEM 4101.066406 1659348328.0441
MEM 4101.066406 1659348328.1445
MEM 4101.066406 1659348328.2449
MEM 4101.066406 1659348328.3452
MEM 4101.066406 1659348328.4456
MEM 4101.066406 1659348328.5459
MEM 4101.066406 1659348328.6462
MEM 4101.066406 1659348328.7465
MEM 4101.066406 1659348328.8469
MEM 4101.066406 1659348328.9472
MEM 4101.066406 1659348329.0476
MEM 4101.066406 1659348329.1479
MEM 4101.066406 1659348329.2483
MEM 4101.066406 1659348329.3486
MEM 4101.066406 1659348329.4489
